provider_id,npi,first_name,last_name,specialty,sub_specialty,degree,license_number,license_state,facility_id,phone,email,is_accepting_patients,is_active,hire_date,created_date
PRV000386,1000000386,Emily,Robinson,Pediatrics,Critical Care,MD,LIC592686,FL,FAC000868,555-643-4475,dr.clark90@wrshealthproviders.com,True,True,2022-02-27,2024-01-09 23:53:57.982591
PRV000387,1000000387,William,Lewis,Dermatology,,MD,LIC266049,FL,FAC000480,555-370-1071,dr.martinez75@wrshealthproviders.com,True,True,2023-02-18,2021-12-17 23:53:57.982591
PRV000388,1000000388,Emily,Green,Family Medicine,Interventional,PA,LIC573224,TX,FAC000968,555-732-9946,dr.robinson95@wrshealthproviders.com,True,False,2017-07-23,2024-01-15 23:53:57.982591
PRV000389,1000000389,Michelle,Green,Ophthalmology,Interventional,MD,LIC359478,CA,FAC000948,555-970-6664,dr.anderson43@wrshealthproviders.com,True,True,2021-08-18,2024-02-05 23:53:57.982591
PRV000390,1000000390,Michelle,Lewis,Pediatrics,Interventional,NP,LIC355687,PA,FAC000057,555-842-5234,dr.anderson63@wrshealthproviders.com,True,True,2004-02-21,2025-04-06 23:53:57.982591
PRV000391,1000000391,Laura,King,Internal Medicine,Sports Medicine,MD,LIC262163,TX,FAC000139,555-363-9695,dr.robinson75@wrshealthproviders.com,True,True,2015-08-31,2024-03-07 23:53:57.982591
PRV000392,1000000392,Nancy,Thompson,Endocrinology,Critical Care,MD,LIC529314,AZ,FAC000993,555-566-1729,dr.baker5@wrshealthproviders.com,True,True,2014-03-11,2023-03-10 23:53:57.982591
PRV000393,1000000393,Jennifer,King,Neurology,Pain Management,NP,LIC231464,PA,FAC000374,555-939-5451,dr.wright63@wrshealthproviders.com,True,True,2020-07-07,2023-09-21 23:53:57.982591
PRV000394,1000000394,Emily,Thompson,Anesthesiology,Interventional,MD,LIC570627,AZ,FAC000975,555-646-5041,dr.young98@wrshealthproviders.com,True,True,2006-06-22,2022-12-01 23:53:57.982591
PRV000395,1000000395,Nancy,Nelson,Anesthesiology,,DO,LIC568877,NY,FAC000768,555-297-5177,dr.young45@wrshealthproviders.com,False,True,2010-05-22,2024-03-23 23:53:57.982591
PRV000396,1000000396,Michelle,Hall,Ophthalmology,,MD,LIC856024,AZ,FAC000019,555-526-6215,dr.allen4@wrshealthproviders.com,True,True,2014-12-01,2023-11-21 23:53:57.982591
PRV000397,1000000397,Lisa,Clark,Endocrinology,Sports Medicine,MD,LIC550410,AZ,FAC000714,555-652-7179,dr.green76@wrshealthproviders.com,True,True,2022-06-23,2021-02-15 23:53:57.982591
PRV000398,1000000398,James,Allen,Neurology,Interventional,MD,LIC560289,PA,FAC000088,555-808-8501,dr.robinson40@wrshealthproviders.com,True,True,2023-06-01,2023-01-04 23:53:57.982591
PRV000399,1000000399,David,Martinez,Endocrinology,Sports Medicine,MD,LIC405576,PA,FAC000369,555-853-3219,dr.hall66@wrshealthproviders.com,True,True,2024-10-06,2024-01-09 23:53:57.982591
PRV000400,1000000400,Thomas,Hall,Orthopedics,Interventional,NP,LIC555519,PA,FAC000378,555-496-1981,dr.baker56@wrshealthproviders.com,False,True,2014-11-28,2025-11-26 23:53:57.982591
PRV000401,1000000401,Thomas,Young,Pediatrics,Interventional,MD,LIC744252,NY,FAC000986,555-287-2637,dr.nelson27@wrshealthproviders.com,True,True,2007-11-22,2021-12-23 23:53:57.982591
PRV000402,1000000402,Lisa,Hall,General Surgery,Critical Care,PA,LIC452052,TX,FAC000289,555-321-2150,dr.young32@wrshealthproviders.com,False,True,2024-11-24,2023-08-27 23:53:57.982591
PRV000403,1000000403,Sarah,Thompson,Cardiology,Sports Medicine,PA,LIC631218,AZ,FAC000263,555-786-9263,dr.robinson99@wrshealthproviders.com,True,True,2016-03-09,2021-10-08 23:53:57.982591
PRV000404,1000000404,Jennifer,Hall,Dermatology,Geriatrics,MD,LIC932037,FL,FAC000633,555-804-1484,dr.king96@wrshealthproviders.com,False,True,2013-01-24,2023-11-20 23:53:57.982591
PRV000405,1000000405,Michelle,Lewis,Obstetrics and Gynecology,,MD,LIC633408,CA,FAC000289,555-532-7922,dr.wright53@wrshealthproviders.com,True,True,2015-11-03,2024-07-17 23:53:57.982591
PRV000406,1000000406,Sarah,Wright,Emergency Medicine,Pain Management,NP,LIC229626,NY,FAC000037,555-865-7799,dr.nelson55@wrshealthproviders.com,False,True,2013-04-01,2023-03-27 23:53:57.982591
PRV000407,1000000407,Nancy,Thompson,Radiology,,PA,LIC708838,FL,FAC000656,555-404-1919,dr.king77@wrshealthproviders.com,True,True,2010-08-01,2023-05-15 23:53:57.982591
PRV000408,1000000408,William,Lewis,Anesthesiology,Interventional,MD,LIC765383,NY,FAC000851,555-427-8807,dr.baker80@wrshealthproviders.com,True,False,2015-05-01,2023-02-05 23:53:57.982591
PRV000409,1000000409,Laura,Nelson,Ophthalmology,Geriatrics,MD,LIC985547,CA,FAC000804,555-750-5975,dr.lewis73@wrshealthproviders.com,True,True,2018-11-24,2025-02-06 23:53:57.982591
PRV000410,1000000410,Jennifer,Allen,Emergency Medicine,Critical Care,MD,LIC407124,PA,FAC000636,555-327-1398,dr.scott24@wrshealthproviders.com,False,True,2015-08-24,2022-05-09 23:53:57.982591
PRV000411,1000000411,Karen,Scott,Internal Medicine,Interventional,DO,LIC899346,FL,FAC000709,555-643-9170,dr.green30@wrshealthproviders.com,True,True,2008-06-27,2023-10-18 23:53:57.982591
PRV000412,1000000412,Jennifer,Clark,Psychiatry,Interventional,MD,LIC503495,NY,FAC000638,555-842-1141,dr.lewis92@wrshealthproviders.com,True,True,2006-05-25,2024-04-21 23:53:57.982591
PRV000413,1000000413,Sarah,Hall,Orthopedics,Pain Management,DO,LIC663534,TX,FAC000900,555-962-4467,dr.nelson28@wrshealthproviders.com,False,True,2018-02-26,2021-02-19 23:53:57.982591
PRV000414,1000000414,Jennifer,Hall,Radiology,Pain Management,MD,LIC568030,AZ,FAC000552,555-555-9585,dr.lewis34@wrshealthproviders.com,True,True,2022-10-13,2023-03-08 23:53:57.982591
PRV000415,1000000415,Lisa,Young,Psychiatry,Geriatrics,MD,LIC771261,IL,FAC000329,555-277-6479,dr.hall63@wrshealthproviders.com,True,True,2018-07-10,2023-05-23 23:53:57.982591
PRV000416,1000000416,Karen,Young,Anesthesiology,Critical Care,MD,LIC840695,AZ,FAC000470,555-822-4951,dr.thompson25@wrshealthproviders.com,True,True,2014-06-11,2025-06-01 23:53:57.982591
PRV000417,1000000417,Robert,Thompson,Radiology,Geriatrics,MD,LIC580042,CA,FAC000832,555-549-2751,dr.martinez74@wrshealthproviders.com,True,True,2005-03-01,2024-10-13 23:53:57.982591
PRV000418,1000000418,Thomas,Hall,Orthopedics,Interventional,MD,LIC889119,AZ,FAC000332,555-229-7852,dr.thompson42@wrshealthproviders.com,False,True,2019-10-09,2025-10-15 23:53:57.982591
PRV000419,1000000419,Thomas,Nelson,Radiology,Geriatrics,MD,LIC408514,CA,FAC000136,555-852-9616,dr.green52@wrshealthproviders.com,True,True,2017-03-13,2025-10-02 23:53:57.982591
PRV000420,1000000420,Emily,Scott,Oncology,Sports Medicine,MD,LIC711917,FL,FAC000380,555-640-9134,dr.king88@wrshealthproviders.com,True,True,2005-06-04,2025-09-27 23:53:57.982591
PRV000421,1000000421,Jennifer,Wright,General Surgery,Interventional,MD,LIC819318,FL,FAC000399,555-123-5707,dr.robinson34@wrshealthproviders.com,False,True,2011-06-08,2025-01-21 23:53:57.982591
PRV000422,1000000422,Karen,Allen,Anesthesiology,,MD,LIC258385,CA,FAC000646,555-182-6466,dr.martinez88@wrshealthproviders.com,True,True,2006-03-17,2024-02-12 23:53:57.982591
PRV000423,1000000423,Jennifer,Walker,Endocrinology,Critical Care,PA,LIC703117,CA,FAC000222,555-905-6243,dr.hall40@wrshealthproviders.com,True,True,2018-01-27,2024-01-25 23:53:57.982591
PRV000424,1000000424,James,Allen,Psychiatry,,MD,LIC403592,CA,FAC000503,555-598-9855,dr.walker3@wrshealthproviders.com,True,True,2015-06-15,2024-07-30 23:53:57.982591
PRV000425,1000000425,Michael,Clark,Oncology,Geriatrics,MD,LIC381528,NY,FAC000265,555-751-2612,dr.baker51@wrshealthproviders.com,True,True,2012-09-22,2023-10-09 23:53:57.982591
PRV000426,1000000426,Michelle,Wright,Family Medicine,Geriatrics,MD,LIC736587,CA,FAC000973,555-340-8202,dr.hall20@wrshealthproviders.com,True,True,2012-04-11,2022-06-13 23:53:57.982591
PRV000427,1000000427,Karen,Anderson,Endocrinology,Sports Medicine,PA,LIC740234,IL,FAC000929,555-305-2275,dr.baker50@wrshealthproviders.com,False,True,2017-07-08,2024-07-22 23:53:57.982591
PRV000428,1000000428,Michael,Walker,Pediatrics,Interventional,MD,LIC303300,TX,FAC000274,555-390-3737,dr.martinez83@wrshealthproviders.com,True,True,2020-10-01,2024-02-18 23:53:57.982591
PRV000429,1000000429,Richard,Hall,Internal Medicine,Sports Medicine,DO,LIC925612,TX,FAC000957,555-222-8831,dr.green5@wrshealthproviders.com,True,True,2010-10-14,2021-04-14 23:53:57.982591
PRV000430,1000000430,William,Anderson,Endocrinology,,DO,LIC176466,TX,FAC000765,555-784-6541,dr.wright93@wrshealthproviders.com,True,True,2014-07-31,2024-08-23 23:53:57.982591
PRV000431,1000000431,Michael,Green,Dermatology,Pain Management,DO,LIC311030,CA,FAC000563,555-497-3253,dr.martinez75@wrshealthproviders.com,True,True,2018-07-02,2024-09-14 23:53:57.982591
PRV000432,1000000432,James,Allen,Emergency Medicine,Critical Care,MD,LIC537341,IL,FAC000276,555-376-8872,dr.robinson61@wrshealthproviders.com,False,True,2020-11-17,2024-06-09 23:53:57.982591
PRV000433,1000000433,William,Robinson,Obstetrics and Gynecology,Critical Care,DO,LIC612736,NY,FAC000366,555-708-5514,dr.anderson21@wrshealthproviders.com,False,True,2017-05-10,2023-07-20 23:53:57.982591
PRV000434,1000000434,Richard,Young,General Surgery,,MD,LIC463413,FL,FAC000345,555-839-5129,dr.allen24@wrshealthproviders.com,True,True,2021-03-06,2022-07-22 23:53:57.982591
PRV000435,1000000435,Michelle,Green,Anesthesiology,Interventional,MD,LIC768159,PA,FAC000751,555-352-4217,dr.hall55@wrshealthproviders.com,True,True,2017-12-03,2023-03-09 23:53:57.982591
PRV000436,1000000436,Michelle,Hall,Neurology,Sports Medicine,DO,LIC618945,PA,FAC000345,555-955-2822,dr.hall57@wrshealthproviders.com,True,True,2014-09-28,2024-01-31 23:53:57.982591
PRV000437,1000000437,Nancy,Clark,Ophthalmology,Geriatrics,MD,LIC264608,FL,FAC000727,555-608-9923,dr.allen94@wrshealthproviders.com,True,True,2015-01-30,2025-04-11 23:53:57.982591
PRV000438,1000000438,James,Thompson,Pediatrics,,NP,LIC969535,CA,FAC000686,555-262-8365,dr.walker60@wrshealthproviders.com,True,True,2004-04-16,2022-10-05 23:53:57.982591
PRV000439,1000000439,William,King,Dermatology,,MD,LIC863032,AZ,FAC000671,555-331-1639,dr.hall69@wrshealthproviders.com,True,True,2016-07-11,2024-07-21 23:53:57.982591
PRV000440,1000000440,David,Anderson,Anesthesiology,Sports Medicine,NP,LIC886710,FL,FAC000485,555-460-8824,dr.thompson9@wrshealthproviders.com,True,True,2012-12-20,2022-06-24 23:53:57.982591
PRV000441,1000000441,Lisa,King,Pediatrics,,MD,LIC522876,IL,FAC000400,555-518-8122,dr.walker10@wrshealthproviders.com,True,True,2011-12-21,2022-07-12 23:53:57.982591
PRV000442,1000000442,John,Thompson,Neurology,,MD,LIC528730,FL,FAC000965,555-238-1524,dr.allen25@wrshealthproviders.com,True,True,2006-04-29,2023-03-11 23:53:57.982591
PRV000443,1000000443,John,Allen,Psychiatry,Sports Medicine,MD,LIC629146,TX,FAC000854,555-640-6061,dr.young10@wrshealthproviders.com,True,True,2012-04-08,2024-06-08 23:53:57.982591
PRV000444,1000000444,James,Nelson,Anesthesiology,Geriatrics,PA,LIC373294,NY,FAC000963,555-944-1229,dr.walker45@wrshealthproviders.com,True,True,2010-09-09,2024-06-05 23:53:57.982591
PRV000445,1000000445,Michael,Robinson,Emergency Medicine,Geriatrics,MD,LIC843772,TX,FAC000771,555-551-9533,dr.nelson92@wrshealthproviders.com,True,True,2009-06-18,2023-06-28 23:53:57.982591
PRV000446,1000000446,Karen,King,Cardiology,,MD,LIC954572,CA,FAC000690,555-380-7569,dr.robinson56@wrshealthproviders.com,True,True,2014-01-10,2026-01-03 23:53:57.982591
PRV000447,1000000447,Jennifer,Anderson,Anesthesiology,Sports Medicine,MD,LIC732855,PA,FAC000420,555-359-1222,dr.clark53@wrshealthproviders.com,False,True,2008-12-14,2024-06-07 23:53:57.982591
PRV000448,1000000448,Michelle,King,Dermatology,,DO,LIC104799,TX,FAC000216,555-882-2883,dr.robinson9@wrshealthproviders.com,True,True,2014-03-24,2021-06-15 23:53:57.982591
PRV000449,1000000449,David,Robinson,General Surgery,Geriatrics,MD,LIC820104,PA,FAC000248,555-440-8245,dr.robinson95@wrshealthproviders.com,True,True,2006-11-07,2025-05-18 23:53:57.982591
PRV000450,1000000450,Richard,Clark,Oncology,,MD,LIC446380,NY,FAC000848,555-559-5821,dr.young60@wrshealthproviders.com,True,True,2008-02-24,2022-03-06 23:53:57.982591
PRV000451,1000000451,Laura,Walker,Anesthesiology,Geriatrics,MD,LIC341077,IL,FAC000347,555-516-7327,dr.scott22@wrshealthproviders.com,False,True,2020-02-01,2022-02-14 23:53:57.982591
PRV000452,1000000452,Karen,Baker,Obstetrics and Gynecology,Critical Care,MD,LIC523978,NY,FAC000707,555-242-2914,dr.anderson57@wrshealthproviders.com,False,True,2009-10-13,2024-04-18 23:53:57.982591
PRV000453,1000000453,William,Nelson,Neurology,,MD,LIC780667,CA,FAC000279,555-714-8959,dr.walker33@wrshealthproviders.com,True,True,2006-06-09,2023-12-16 23:53:57.982591
PRV000454,1000000454,James,Lewis,Emergency Medicine,,MD,LIC543224,IL,FAC000995,555-623-6187,dr.baker69@wrshealthproviders.com,True,True,2012-03-15,2025-11-04 23:53:57.982591
PRV000455,1000000455,Laura,Robinson,Internal Medicine,,DO,LIC560471,FL,FAC000189,555-962-8003,dr.nelson97@wrshealthproviders.com,False,True,2016-08-28,2024-03-13 23:53:57.982591
PRV000456,1000000456,John,Thompson,Oncology,Interventional,MD,LIC777555,CA,FAC000004,555-451-3051,dr.hall94@wrshealthproviders.com,True,False,2023-01-23,2022-04-22 23:53:57.982591
PRV000457,1000000457,Michael,Thompson,Pediatrics,Pain Management,MD,LIC625751,TX,FAC000726,555-423-6629,dr.wright40@wrshealthproviders.com,True,True,2016-05-05,2021-11-11 23:53:57.982591
PRV000458,1000000458,Laura,Nelson,Oncology,Interventional,MD,LIC319401,PA,FAC000927,555-779-5926,dr.robinson36@wrshealthproviders.com,True,True,2010-12-29,2023-11-18 23:53:57.982591
PRV000459,1000000459,Laura,Allen,Anesthesiology,Geriatrics,PA,LIC900332,PA,FAC000342,555-253-5310,dr.king45@wrshealthproviders.com,True,True,2004-11-06,2024-11-07 23:53:57.982591
PRV000460,1000000460,Karen,Young,Anesthesiology,Critical Care,PA,LIC295795,TX,FAC000028,555-442-7912,dr.green40@wrshealthproviders.com,True,True,2016-05-23,2021-10-01 23:53:57.982591
PRV000461,1000000461,Sarah,Allen,Psychiatry,Geriatrics,NP,LIC133290,CA,FAC000579,555-511-8445,dr.baker25@wrshealthproviders.com,True,True,2024-04-13,2024-12-10 23:53:57.982591
PRV000462,1000000462,Emily,Nelson,Family Medicine,Critical Care,MD,LIC300686,CA,FAC000921,555-278-3927,dr.martinez84@wrshealthproviders.com,True,True,2020-01-04,2023-05-04 23:53:57.982591
PRV000463,1000000463,Michelle,Hall,Internal Medicine,,MD,LIC179316,CA,FAC000350,555-686-1898,dr.robinson51@wrshealthproviders.com,False,True,2008-10-12,2025-10-25 23:53:57.982591
PRV000464,1000000464,Richard,Robinson,Anesthesiology,Interventional,MD,LIC516109,IL,FAC000975,555-574-3654,dr.king76@wrshealthproviders.com,True,True,2021-06-07,2023-08-24 23:53:57.982591
PRV000465,1000000465,Thomas,Martinez,Psychiatry,Pain Management,MD,LIC229438,PA,FAC000221,555-238-7881,dr.lewis52@wrshealthproviders.com,False,True,2010-01-23,2022-08-29 23:53:57.982591
PRV000466,1000000466,Sarah,Nelson,Anesthesiology,Geriatrics,MD,LIC847807,TX,FAC000800,555-583-5445,dr.scott30@wrshealthproviders.com,True,True,2010-06-13,2024-03-01 23:53:57.982591
PRV000467,1000000467,Lisa,Robinson,Orthopedics,Interventional,DO,LIC845790,CA,FAC000011,555-144-8101,dr.nelson82@wrshealthproviders.com,True,True,2019-06-16,2022-05-28 23:53:57.982591
PRV000468,1000000468,Nancy,Nelson,Cardiology,Sports Medicine,NP,LIC914781,PA,FAC000703,555-782-1384,dr.anderson2@wrshealthproviders.com,True,True,2010-04-27,2025-06-13 23:53:57.982591
PRV000469,1000000469,Laura,Allen,Internal Medicine,,NP,LIC316418,TX,FAC000461,555-201-6151,dr.allen29@wrshealthproviders.com,False,True,2014-04-09,2021-04-05 23:53:57.982591
PRV000470,1000000470,David,Anderson,Radiology,,MD,LIC212515,FL,FAC000165,555-892-5256,dr.walker6@wrshealthproviders.com,True,True,2008-06-16,2025-09-03 23:53:57.982591
PRV000471,1000000471,William,Anderson,Pediatrics,,DO,LIC607157,IL,FAC000482,555-206-4730,dr.robinson39@wrshealthproviders.com,True,True,2006-06-17,2023-02-10 23:53:57.982591
PRV000472,1000000472,Sarah,Walker,Anesthesiology,,MD,LIC572052,CA,FAC000951,555-629-3681,dr.wright61@wrshealthproviders.com,False,True,2024-05-15,2025-06-16 23:53:57.982591
PRV000473,1000000473,David,Allen,Neurology,Sports Medicine,MD,LIC725866,FL,FAC000752,555-548-4823,dr.robinson52@wrshealthproviders.com,True,True,2022-10-22,2022-09-24 23:53:57.982591
PRV000474,1000000474,John,Wright,Internal Medicine,Geriatrics,DO,LIC115533,NY,FAC000482,555-670-7670,dr.wright56@wrshealthproviders.com,False,True,2019-02-06,2023-11-01 23:53:57.982591
PRV000475,1000000475,Sarah,Scott,General Surgery,Pain Management,MD,LIC458134,PA,FAC000134,555-787-9807,dr.anderson67@wrshealthproviders.com,True,True,2009-11-16,2022-05-29 23:53:57.982591
PRV000476,1000000476,Michelle,Allen,General Surgery,Critical Care,MD,LIC355145,IL,FAC000541,555-638-4582,dr.thompson87@wrshealthproviders.com,False,True,2008-10-17,2025-05-13 23:53:57.982591
PRV000477,1000000477,Michael,Scott,Internal Medicine,Geriatrics,MD,LIC417096,PA,FAC000641,555-342-3211,dr.allen9@wrshealthproviders.com,True,True,2024-08-30,2024-12-06 23:53:57.982591
PRV000478,1000000478,Thomas,King,Obstetrics and Gynecology,Geriatrics,DO,LIC143233,CA,FAC000724,555-922-4324,dr.thompson97@wrshealthproviders.com,True,True,2005-04-07,2023-01-16 23:53:57.982591
PRV000479,1000000479,Laura,Nelson,Cardiology,Critical Care,DO,LIC317445,NY,FAC000713,555-954-9788,dr.clark37@wrshealthproviders.com,True,True,2011-04-02,2022-06-05 23:53:57.982591
PRV000480,1000000480,Sarah,Walker,Pediatrics,Critical Care,MD,LIC681517,AZ,FAC000794,555-782-9597,dr.young52@wrshealthproviders.com,True,True,2017-02-16,2023-07-28 23:53:57.982591
PRV000481,1000000481,Laura,Nelson,Psychiatry,Sports Medicine,NP,LIC813648,IL,FAC000147,555-499-3258,dr.lewis72@wrshealthproviders.com,True,True,2009-01-24,2021-03-30 23:53:57.982591
PRV000482,1000000482,Lisa,Young,Radiology,Critical Care,MD,LIC659951,CA,FAC000487,555-258-6867,dr.lewis56@wrshealthproviders.com,True,True,2010-07-19,2021-02-19 23:53:57.982591
PRV000483,1000000483,James,Allen,Psychiatry,Critical Care,MD,LIC332373,NY,FAC000399,555-762-5143,dr.martinez60@wrshealthproviders.com,True,True,2023-08-29,2024-01-01 23:53:57.982591
PRV000484,1000000484,Nancy,Scott,Endocrinology,Critical Care,DO,LIC298612,TX,FAC000586,555-533-9208,dr.walker34@wrshealthproviders.com,True,True,2009-10-26,2022-05-15 23:53:57.982591
PRV000485,1000000485,Sarah,Scott,Emergency Medicine,Sports Medicine,DO,LIC309406,AZ,FAC000335,555-857-7902,dr.scott5@wrshealthproviders.com,True,True,2015-03-07,2022-08-01 23:53:57.982591
PRV000486,1000000486,Lisa,Scott,Ophthalmology,,PA,LIC206754,CA,FAC000689,555-291-7754,dr.baker28@wrshealthproviders.com,True,True,2007-03-11,2024-02-02 23:53:57.982591
PRV000487,1000000487,Emily,Anderson,Radiology,Interventional,MD,LIC785962,TX,FAC000520,555-541-2423,dr.green26@wrshealthproviders.com,False,True,2010-07-22,2024-03-19 23:53:57.982591
PRV000488,1000000488,Nancy,Baker,Dermatology,Geriatrics,DO,LIC434388,IL,FAC000902,555-161-4713,dr.martinez34@wrshealthproviders.com,True,False,2006-11-11,2022-11-18 23:53:57.982591
PRV000489,1000000489,Emily,Clark,Endocrinology,,DO,LIC934130,NY,FAC000570,555-469-7577,dr.walker89@wrshealthproviders.com,True,True,2023-04-29,2024-06-22 23:53:57.982591
PRV000490,1000000490,Lisa,Hall,Dermatology,Critical Care,PA,LIC797037,IL,FAC000510,555-481-9146,dr.martinez67@wrshealthproviders.com,True,True,2017-03-03,2025-02-15 23:53:57.982591
PRV000491,1000000491,Michelle,Scott,Oncology,Sports Medicine,MD,LIC863455,PA,FAC000062,555-375-1848,dr.martinez25@wrshealthproviders.com,True,True,2010-08-07,2025-01-16 23:53:57.982591
PRV000492,1000000492,John,Scott,Anesthesiology,Pain Management,DO,LIC200491,AZ,FAC000970,555-672-6114,dr.baker18@wrshealthproviders.com,True,True,2007-10-30,2022-10-26 23:53:57.982591
PRV000493,1000000493,Laura,Thompson,General Surgery,Critical Care,MD,LIC636966,TX,FAC000735,555-305-9038,dr.clark76@wrshealthproviders.com,True,True,2022-11-09,2023-02-06 23:53:57.982591
PRV000494,1000000494,David,Young,General Surgery,,MD,LIC116487,NY,FAC000569,555-767-2297,dr.walker67@wrshealthproviders.com,True,True,2011-02-12,2025-06-18 23:53:57.982591
PRV000495,1000000495,Michael,Nelson,Endocrinology,,MD,LIC210520,AZ,FAC000596,555-822-6003,dr.anderson40@wrshealthproviders.com,False,True,2011-05-14,2022-04-24 23:53:57.982591
PRV000496,1000000496,Richard,Allen,Internal Medicine,Pain Management,MD,LIC517346,PA,FAC000280,555-952-3636,dr.king1@wrshealthproviders.com,True,True,2016-07-10,2024-12-20 23:53:57.982591
PRV000497,1000000497,James,Robinson,Oncology,Critical Care,MD,LIC522381,AZ,FAC000862,555-520-3386,dr.hall1@wrshealthproviders.com,True,True,2008-09-15,2024-08-29 23:53:57.982591
